24/09/2021 12:00:00 AM, 11703.107999628156304516218985, 4250
1/10/2021 12:00:00 AM, 13208.784531259933195482424745, 4300
8/10/2021 12:00:00 AM, 14841.418920938809459861178193, 4350
15/10/2021 12:00:00 AM, 17026.954492960152359436081662, 4400
22/10/2021 12:00:00 AM, 16805.782176238996874455934602, 4450
29/10/2021 12:00:00 AM, 17285.685749439509026275794421, 4500
5/11/2021 12:00:00 AM, 16983.405768892939508197705948, 4550
12/11/2021 12:00:00 AM, 17913.628402213132891866011946, 4600
19/11/2021 12:00:00 AM, 16273.474790278341345319762661, 4650
26/11/2021 12:00:00 AM, 15104.016235429856568163048918, 4700
3/12/2021 12:00:00 AM, 15126.074413986297503586140529, 4750
10/12/2021 12:00:00 AM, 13344.440671376987454873360307, 4800
17/12/2021 12:00:00 AM, 13121.251231871060227673764391, 4850
24/12/2021 12:00:00 AM, 14482.432874910159182985921524, 4900
31/12/2021 12:00:00 AM, 13230.197066951589162349891012, 4950
7/01/2022 12:00:00 AM, 11942.621696070221215101898916, 5000
14/01/2022 12:00:00 AM, 12431.443703142282286305497731, 5050
21/01/2022 12:00:00 AM, 10577.243670532936123634274193, 5100
28/01/2022 12:00:00 AM, 10995.404999756897843214981093, 5150
4/02/2022 12:00:00 AM, 12158.925313958495984581390648, 5200
11/02/2022 12:00:00 AM, 12449.017258109640950952901283, 5250
18/02/2022 12:00:00 AM, 11797.599230594017443503674274, 5300
25/02/2022 12:00:00 AM, 11614.449758673082976112601389, 5350
4/03/2022 12:00:00 AM, 11644.633012548276060176148760, 5400
11/03/2022 12:00:00 AM, 11571.917637326940693049643399, 5450
18/03/2022 12:00:00 AM, 12529.500273490562751526170678, 5500
25/03/2022 12:00:00 AM, 13348.408741281804101195338808, 5550
1/04/2022 12:00:00 AM, 13990.386625501876440257169946, 5600
8/04/2022 12:00:00 AM, 12824.987463401339752292197324, 5650
15/04/2022 12:00:00 AM, 12354.707073106051812015884649, 5700
22/04/2022 12:00:00 AM, 12145.489723026829669707563205, 5750
29/04/2022 12:00:00 AM, 11850.476944876428907476579515, 5800
6/05/2022 12:00:00 AM, 11110.465625775778972274543212, 5850
13/05/2022 12:00:00 AM, 9085.611085325008240597534872, 5900
20/05/2022 12:00:00 AM, 9102.786180159548614589994367, 5950
27/05/2022 12:00:00 AM, 8972.655922353343951924058965, 6000
3/06/2022 12:00:00 AM, 9367.649479190538627110096181, 6050
10/06/2022 12:00:00 AM, 9222.858738224841403924832590, 6100
17/06/2022 12:00:00 AM, 6533.3652907170641765783673918, 6150
24/06/2022 12:00:00 AM, 6833.3604809838318954546113298, 6200
1/07/2022 12:00:00 AM, 6251.1098940091796455889759023, 6250
8/07/2022 12:00:00 AM, 7063.1696754596235850652018141, 6300
15/07/2022 12:00:00 AM, 6856.2492970503353409963969753, 6350
22/07/2022 12:00:00 AM, 7515.3578643308202085061536647, 6400
29/07/2022 12:00:00 AM, 7929.638215934598984048116403, 6450
5/08/2022 12:00:00 AM, 7824.1760415510370458852755588, 6500
12/08/2022 12:00:00 AM, 8240.238799435018043926217930, 6550
19/08/2022 12:00:00 AM, 7085.4111695570129301331719950, 6600
26/08/2022 12:00:00 AM, 6937.6578822451098171455319433, 6650
2/09/2022 12:00:00 AM, 6885.8365437395741533814811529, 6700
9/09/2022 12:00:00 AM, 7423.3016045099034066480236322, 6750
16/09/2022 12:00:00 AM, 6930.3094608591031780562233531, 6800
23/09/2022 12:00:00 AM, 6802.2080951341810672356757394, 6850
30/09/2022 12:00:00 AM, 6897.8652308700442568180231618, 6900
7/10/2022 12:00:00 AM, 6986.3267869892444726967953346, 6950
14/10/2022 12:00:00 AM, 6911.3109809726075389951200770, 7000
21/10/2022 12:00:00 AM, 6954.3931124287443945170884901, 7050
28/10/2022 12:00:00 AM, 7524.0146699614109545908554784, 7100
4/11/2022 12:00:00 AM, 7775.5011949625626337588262275, 7150
11/11/2022 12:00:00 AM, 6319.3722104044848717398933747, 7200
18/11/2022 12:00:00 AM, 6216.8168522028246876210340192, 7250
25/11/2022 12:00:00 AM, 6219.7375878923148452308709442, 7300
2/12/2022 12:00:00 AM, 6488.6976031440848966187881506, 7350
9/12/2022 12:00:00 AM, 6550.8827012545429116174697096, 7400
16/12/2022 12:00:00 AM, 6411.1156897985219175294367116, 7450
23/12/2022 12:00:00 AM, 6518.7515797552784857373702029, 7500
30/12/2022 12:00:00 AM, 6501.9677000144144124737116070, 7550
6/01/2023 12:00:00 AM, 6686.5314012099774353533791409, 7600
13/01/2023 12:00:00 AM, 7910.4977453652148472521686841, 7650
20/01/2023 12:00:00 AM, 9052.255205058265174592607000, 7700
27/01/2023 12:00:00 AM, 9260.888820252828638352819990, 7750
3/02/2023 12:00:00 AM, 9454.008655626016415928015904, 7800
10/02/2023 12:00:00 AM, 8779.278793423677197864497939, 7850
17/02/2023 12:00:00 AM, 10021.694357762733146370383180, 7900
24/02/2023 12:00:00 AM, 9508.079829818887246995696237, 7950
3/03/2023 12:00:00 AM, 9214.884537339255031983295257, 8000
10/03/2023 12:00:00 AM, 8358.953188356035585977601165, 8050
17/03/2023 12:00:00 AM, 11409.338281802619256325750524, 8100
24/03/2023 12:00:00 AM, 11488.661561581199137737170469, 8150
31/03/2023 12:00:00 AM, 11961.817068770695351726623169, 8200
7/04/2023 12:00:00 AM, 11775.174428199272154473452459, 8250
14/04/2023 12:00:00 AM, 12906.103916937855449122630993, 8300
21/04/2023 12:00:00 AM, 11597.537683961842357838664681, 8350
28/04/2023 12:00:00 AM, 12522.516961855298745931521891, 8400
5/05/2023 12:00:00 AM, 12654.258524327558435990498260, 8450
12/05/2023 12:00:00 AM, 11540.587433594429070307406889, 8500
19/05/2023 12:00:00 AM, 11626.631314314445104860107343, 8550
26/05/2023 12:00:00 AM, 11602.502235707840315534066537, 8600
2/06/2023 12:00:00 AM, 11884.104885955090393449674580, 8650
9/06/2023 12:00:00 AM, 11600.238340178846713499211519, 8700
16/06/2023 12:00:00 AM, 11589.782327710817692850520234, 8750
23/06/2023 12:00:00 AM, 13548.482153301897033405270448, 8800
30/06/2023 12:00:00 AM, 13507.288663055776126953443217, 8850
7/07/2023 12:00:00 AM, 13501.216808526782966471191428, 8900
14/07/2023 12:00:00 AM, 13538.314609668029483157596914, 8950
21/07/2023 12:00:00 AM, 13403.307856358528516225333845, 9000
28/07/2023 12:00:00 AM, 13189.706913636053233716426111, 9050
4/08/2023 12:00:00 AM, 13145.446514577320395494915238, 9100
11/08/2023 12:00:00 AM, 13337.851190190047513074051371, 9150
18/08/2023 12:00:00 AM, 11861.157569755388904027792419, 9200
25/08/2023 12:00:00 AM, 11912.978637043822630234788534, 9250
1/09/2023 12:00:00 AM, 11846.853474946239967934939114, 9300
8/09/2023 12:00:00 AM, 11945.658294673513535112323471, 9350
15/09/2023 12:00:00 AM, 12314.476593396635733901577285, 9400
22/09/2023 12:00:00 AM, 12355.634576068945957482738890, 9450
29/09/2023 12:00:00 AM, 12558.047028809081439877097083, 9500
6/10/2023 12:00:00 AM, 13087.365719519893394885969925, 9550
13/10/2023 12:00:00 AM, 12634.519005556187558874436787, 9600
20/10/2023 12:00:00 AM, 14006.596654582503684025516946, 9650
27/10/2023 12:00:00 AM, 16051.915397540822032219456786, 9700
3/11/2023 12:00:00 AM, 16488.703405500608754992881036, 9750
10/11/2023 12:00:00 AM, 17766.046486054754595866188577, 9800
17/11/2023 12:00:00 AM, 17479.042639352549830779334570, 9850
24/11/2023 12:00:00 AM, 18064.895176477150891435901667, 9900
1/12/2023 12:00:00 AM, 18579.912734118913843728221554, 9950
8/12/2023 12:00:00 AM, 21265.175040091554492160815217, 10000
15/12/2023 12:00:00 AM, 20233.756250772459582841412578, 10050
22/12/2023 12:00:00 AM, 21268.154623639705171885706442, 10100
29/12/2023 12:00:00 AM, 20400.800420015491219331031608, 10150
5/01/2024 12:00:00 AM, 21461.569201342971739736226827, 10200
12/01/2024 12:00:00 AM, 20869.523837765046983510324294, 10250
19/01/2024 12:00:00 AM, 20340.782469733066814733389195, 10300
26/01/2024 12:00:00 AM, 20470.537794774063016492080186, 10350
2/02/2024 12:00:00 AM, 21197.841346332862641880794330, 10400
9/02/2024 12:00:00 AM, 23177.866799614350467886966103, 10450
16/02/2024 12:00:00 AM, 25690.221596826788396645539614, 10500
23/02/2024 12:00:00 AM, 25053.446661381389886868754152, 10550
1/03/2024 12:00:00 AM, 30859.263778300914491261821643, 10600
8/03/2024 12:00:00 AM, 33764.988377685875323902978874, 10650
15/03/2024 12:00:00 AM, 34454.755958033479107800847177, 10700
22/03/2024 12:00:00 AM, 31688.306571074453011150153787, 10750
29/03/2024 12:00:00 AM, 34761.899259896729796884561541, 10800
5/04/2024 12:00:00 AM, 33796.430728583262181406176464, 10850
12/04/2024 12:00:00 AM, 33508.270111760036969738870379, 10900
19/04/2024 12:00:00 AM, 31885.249273470888755732409139, 10950
26/04/2024 12:00:00 AM, 31918.906603257006458610467768, 11000
3/05/2024 12:00:00 AM, 31523.958855232417442434882429, 11050
10/05/2024 12:00:00 AM, 30530.839316538980716567441512, 11100
17/05/2024 12:00:00 AM, 33714.377116184547937483461541, 11150
24/05/2024 12:00:00 AM, 34524.193828007481237162891550, 11200
31/05/2024 12:00:00 AM, 34061.727057179653389669861272, 11250
7/06/2024 12:00:00 AM, 35028.613119017873293560746580, 11300
14/06/2024 12:00:00 AM, 33405.119067653403482522544854, 11350
21/06/2024 12:00:00 AM, 32490.776350197339663767392612, 11400
28/06/2024 12:00:00 AM, 30653.399597899139491995617332, 11450
5/07/2024 12:00:00 AM, 28794.517755557783751512208074, 11500
12/07/2024 12:00:00 AM, 29476.563769729031708643781016, 11550
19/07/2024 12:00:00 AM, 34003.826340452561001880014794, 11600
26/07/2024 12:00:00 AM, 34681.707916374315495989183332, 11650
2/08/2024 12:00:00 AM, 31447.883574074588933997611574, 11700
9/08/2024 12:00:00 AM, 31176.594807837237634938849763, 11750
16/08/2024 12:00:00 AM, 30215.530131502312346629641209, 11800
23/08/2024 12:00:00 AM, 32921.780129933671488622133377, 11850
30/08/2024 12:00:00 AM, 30436.129082708560214976229699, 11900
6/09/2024 12:00:00 AM, 27833.302198433285815211836205, 11950
13/09/2024 12:00:00 AM, 31258.773714778634603789228704, 12000
20/09/2024 12:00:00 AM, 32698.153565638116349939578548, 12050
27/09/2024 12:00:00 AM, 34080.422814432042943306941965, 12100
4/10/2024 12:00:00 AM, 32215.791154910745328688878275, 12150
11/10/2024 12:00:00 AM, 32482.912126209768473379257401, 12200
